student_id,course_id,enroll_date,last_active_date,lecture_completion_pct,sessions_pct,forum_activity_pct,activity_recency_pct,notifications_engaged_pct,assignment_submission_pct,assignment_avg_score_pct,quiz_avg_score_pct,final_exam_score_pct,overall_score_pct,certificate_eligible,risk_category,dropout_label
856,1,27-02-2024 08:53,06-07-2024 18:07,51.72258954,65.02405715,49.28238138,69.45053518,57.74126976,40.58305466,53.49361683,38.4778435,35.2244178,36.03777422,1,medium,1
857,2,13-04-2024 13:57,05-06-2024 21:18,63.72549033,63.53516807,56.78227629,50.50213937,58.05810488,43.32117066,59.36470247,46.30304609,39.0288026,40.84736347,1,medium,1
858,1,20-02-2024 00:54,06-04-2024 12:54,64.09018091,45.56061927,56.54622371,47.81667898,40.95010487,64.35574669,42.8832652,53.24399801,54.87540085,54.46755014,1,medium,1
859,1,20-04-2024 22:11,10-05-2024 16:00,61.48446337,59.02988072,50.98633421,56.40748878,45.95672873,64.88240492,57.4603422,54.36719563,44.85650152,47.23417505,1,medium,1
860,2,28-06-2024 03:08,09-07-2024 19:17,46.12715862,64.54945635,43.97310586,45.61456578,58.62391809,64.0583896,45.68356001,48.12290085,46.45732008,46.87371527,1,medium,1
861,1,03-02-2024 05:41,10-02-2024 11:48,47.41615357,59.22562409,45.36094856,40.97872664,57.07038169,61.80455923,51.8274554,54.67321608,38.32840371,42.4146068,1,medium,1
862,2,24-05-2024 17:49,25-06-2024 04:52,69.88266182,49.31194286,34.10756472,68.37493513,53.70733428,63.79938539,50.93473896,46.41470498,52.88671218,51.26871038,1,medium,1
863,1,20-03-2024 21:38,10-04-2024 07:05,43.10134022,59.68333451,40.23051279,67.77221897,42.2199477,60.12947024,51.13896837,43.8521006,39.62528599,40.68198964,1,medium,1
864,2,11-05-2024 13:13,26-07-2024 01:14,45.41988097,46.31385243,35.63184226,44.87961561,46.9301767,60.09500016,54.46717223,46.03174918,38.7929526,40.60265175,1,medium,1
865,2,10-01-2024 21:40,28-04-2024 08:39,43.90078767,49.54764992,54.6360061,52.23220741,53.78737423,60.02085392,47.63376611,37.31424789,39.56244807,39.00039802,1,medium,1
866,2,31-05-2024 00:49,10-07-2024 09:10,49.82964891,47.20208959,57.44261704,64.9310894,38.19035987,55.42128369,46.38199926,43.03431839,53.39243405,50.80290514,1,medium,1
867,2,19-03-2024 21:38,06-04-2024 20:22,46.30527506,56.70775307,46.10769784,59.83000896,48.79348105,50.900417,57.05669146,44.16810106,49.05693414,47.83472587,1,medium,1
868,1,14-06-2024 02:18,04-07-2024 20:02,54.93063879,43.2467994,51.83292122,51.84362528,54.83802975,61.90585798,44.40190081,51.97255597,50.37192789,50.77208491,1,medium,1
869,1,11-02-2024 06:42,23-06-2024 08:46,54.28062121,67.99931141,33.64394313,62.32512992,51.22364375,48.95938041,43.60492075,50.17297185,42.54072716,44.44878834,1,medium,1
870,2,24-02-2024 03:43,24-03-2024 00:45,67.04516858,50.00537061,48.2560393,66.91142165,44.38441894,56.28706394,40.31214873,47.0285317,53.1835403,51.64478815,1,medium,1
871,1,21-01-2024 17:52,20-04-2024 21:34,41.04219842,46.56910381,51.08373064,67.78474992,47.53825079,53.00066861,44.21155564,41.9455447,50.78815905,48.57750546,1,medium,1
872,1,08-01-2024 09:28,26-07-2024 13:09,49.5963873,54.89649441,43.58304389,51.36548836,59.66026629,48.29866831,50.37062867,38.74069171,50.01194725,47.19413337,1,medium,1
873,1,10-01-2024 00:04,22-07-2024 17:34,57.89973676,48.30993455,37.29819253,45.2068204,48.05963384,69.24069761,50.77017746,41.95530042,54.41880567,51.30292936,1,medium,1
874,2,24-05-2024 02:11,29-07-2024 00:22,58.14405286,56.04712259,56.32123562,67.38516575,53.56853262,47.76254936,45.08840982,48.59608142,42.32393662,43.89197282,1,medium,1
875,1,10-06-2024 11:22,29-06-2024 08:55,54.40378687,50.45527449,52.2872616,42.77666338,51.79814293,49.27879191,41.4454834,40.26075598,47.21947294,45.4797937,1,medium,1
876,1,05-02-2024 11:47,01-04-2024 18:36,64.46996622,43.96200432,56.99571846,61.65065174,51.04471847,44.84762505,54.89281593,43.53773391,53.19859398,50.78337896,1,medium,1
877,2,14-06-2024 01:01,13-07-2024 00:53,41.88166514,47.97685726,54.55207942,44.21491945,51.49107165,64.68941876,55.15950697,42.7354047,50.81777886,48.79718532,1,medium,1
878,1,07-03-2024 15:08,11-03-2024 20:27,64.46463297,53.15319535,59.71123289,51.68160564,43.63229254,57.59768202,59.95672793,50.31180128,46.26757916,47.27863469,1,medium,1
879,2,06-05-2024 01:24,06-06-2024 00:23,54.84262721,40.90879679,35.765182,52.3466724,44.22480524,58.39117769,58.00059141,52.67574125,36.5242737,40.56214058,1,medium,1
880,2,27-06-2024 09:54,10-07-2024 12:44,44.01282085,63.11927581,32.60243303,44.76273745,44.03588212,64.61684235,58.52124129,48.98741914,48.05446879,48.28770638,1,medium,1
881,2,21-06-2024 10:02,10-07-2024 14:10,66.57105741,58.65473694,40.11008374,67.68044302,30.99763822,50.28758976,55.96407651,41.83204522,45.53111114,44.60634466,1,medium,1
882,1,20-01-2024 16:53,29-04-2024 15:02,59.47686339,58.04078822,33.87012525,40.08004504,37.23195991,45.80900276,52.31005707,43.66354098,38.68360923,39.92859217,1,medium,1
883,1,15-05-2024 07:17,15-07-2024 02:28,44.9063706,56.38149796,45.69390339,66.8142563,34.6369202,45.95216092,42.57091915,37.86700308,52.64506247,48.95054762,1,medium,1
884,2,18-02-2024 07:47,15-04-2024 06:40,41.0094917,57.70939517,48.99086716,66.5148797,56.59335034,61.97859464,52.44626595,38.36194896,41.8649719,40.98921616,1,medium,1
885,2,14-01-2024 17:19,16-04-2024 11:53,44.23328945,68.03955858,47.34865846,49.50890961,38.24908099,58.42345463,41.11911721,38.28585135,42.74959787,41.63366124,1,medium,1
886,2,02-04-2024 18:55,17-04-2024 22:59,58.26393881,40.25707632,37.77720406,61.1285281,34.15327903,46.19016636,57.70598223,37.61172715,48.44803098,45.73895502,1,medium,1
887,2,16-03-2024 08:18,21-06-2024 21:57,45.37888706,41.43399129,57.26472093,47.58426734,33.59300796,44.35196184,49.63642671,38.59162457,44.77597484,43.22988727,1,medium,1
888,2,27-04-2024 11:19,12-07-2024 02:26,46.77289225,45.7448023,30.63517091,62.76320687,50.99969504,43.62061915,53.94945664,39.05376405,36.78562153,37.35265716,1,medium,1
889,2,18-04-2024 01:01,21-07-2024 14:25,40.75419177,45.0190414,40.44040061,56.83359225,30.18249933,58.83395943,41.04487327,37.23691888,42.74883235,41.37085398,1,medium,1
890,1,02-06-2024 07:05,12-06-2024 15:04,61.68792017,45.43583378,51.56977426,49.00676363,44.13913205,40.00355935,50.68496846,47.80521444,36.88932236,39.61829538,1,medium,1
891,2,27-05-2024 04:08,19-06-2024 11:47,64.31093199,60.15831658,53.00786779,52.00704261,33.56613317,40.54958028,46.02526796,54.80803069,38.81500806,42.81326372,1,medium,1
892,2,11-01-2024 01:03,18-03-2024 15:58,63.9054453,53.78449903,42.48355633,60.69666197,55.48990133,51.68659407,45.69936531,52.58373489,35.14348877,39.5035503,1,medium,1
893,2,13-01-2024 05:51,29-01-2024 14:26,43.82704454,69.75336635,30.5072944,67.18292349,58.75351069,60.74049593,47.79311829,35.91205448,38.62626163,37.94770984,1,medium,1
894,1,05-02-2024 17:41,18-06-2024 04:10,67.09903382,46.80657744,48.54131037,43.9217955,58.76263849,60.85118129,40.01278922,43.46117618,41.60894708,42.07200436,1,medium,1
895,1,27-05-2024 02:07,25-06-2024 07:39,60.16836488,49.32490303,31.89284044,57.14091909,43.25892327,52.90354821,49.33321763,52.18621158,45.76436867,47.3698294,1,medium,1
896,1,10-02-2024 06:09,25-02-2024 15:47,66.92585867,69.5272215,33.23567328,47.61187598,49.33544473,60.7322082,49.73133367,37.69349636,53.38554422,49.46253226,1,medium,1
897,1,25-04-2024 06:47,30-07-2024 11:38,53.41481514,64.95274422,49.50752159,64.0411675,47.9911241,55.63288539,57.26261832,51.95290293,45.80653734,47.34312874,1,medium,1
898,2,12-04-2024 12:13,29-07-2024 18:14,53.10864583,54.09397662,39.37464978,42.10711918,40.50116704,69.3079425,48.97051216,46.85401276,49.11207083,48.54755631,1,medium,1
899,1,13-05-2024 07:46,16-07-2024 04:03,63.53609556,56.63790657,40.44090458,60.66867371,43.32193474,44.87380642,47.27112588,53.62597105,42.15354183,45.02164913,1,medium,1
900,2,14-05-2024 14:13,14-07-2024 09:11,42.79893566,65.29533762,44.60421231,45.24838041,31.92971092,58.02001803,59.89494103,52.52078229,50.03261587,50.65465747,1,medium,1
901,2,22-04-2024 05:14,03-05-2024 03:47,55.6262211,54.42940738,59.35735185,57.89156255,53.87097098,54.73716328,51.42426649,48.54068644,47.40937492,47.6922028,1,medium,1
902,2,10-06-2024 16:20,07-07-2024 15:13,65.09152707,46.18071171,58.96326662,65.07077762,37.22410536,45.83399034,49.45226417,48.1564532,44.19588027,45.1860235,1,medium,1
903,2,05-03-2024 19:34,10-06-2024 06:28,64.90577689,64.85333616,42.48782998,62.65241986,43.81581993,62.49971296,49.91871669,39.26328405,38.8753759,38.97235294,1,medium,1
904,2,04-04-2024 08:20,05-05-2024 16:19,68.68398569,56.13317474,37.96497652,62.58828663,44.41862201,48.2652406,56.18362595,37.33505934,41.07081816,40.13687846,1,medium,1
905,2,10-01-2024 02:18,21-05-2024 21:55,60.94817781,44.59127791,39.07776458,55.53535937,46.82135217,51.45129457,46.81352738,43.3078686,47.41892175,46.39115846,1,medium,1
906,1,24-05-2024 09:42,07-07-2024 22:02,46.23311888,55.16757494,38.06343894,66.72236776,54.53629914,51.24491709,47.78320925,38.73160079,43.52112649,42.32374506,1,medium,1
907,1,14-06-2024 10:38,10-07-2024 07:28,40.60840945,52.39610142,45.96737421,57.64315595,50.75643139,47.3261342,55.11746719,37.04833435,52.78773113,48.85288194,1,medium,1
908,1,11-06-2024 04:28,12-07-2024 09:05,54.38247396,66.30527596,48.20579423,67.52553906,49.89189147,52.92115995,41.45967479,41.04653467,39.69680543,40.03423774,1,medium,1
909,1,17-04-2024 18:20,03-07-2024 09:51,55.41111597,43.78166294,44.66338165,56.39567373,45.80236487,54.20037643,57.30338316,52.20979886,36.46145305,40.3985395,1,medium,1
910,1,09-05-2024 22:31,30-05-2024 17:51,47.20787753,66.25629413,42.23983087,55.17896689,32.87867265,62.32665018,48.60405393,35.34296308,46.78697153,43.92596942,1,medium,1
911,2,07-05-2024 05:20,07-05-2024 20:04,43.74092341,55.3663305,36.33855113,46.67059058,42.06025415,62.95205723,51.62585951,40.85275363,52.7210168,49.75395101,1,medium,1
912,1,25-02-2024 15:13,02-05-2024 19:48,57.58624499,52.1309329,44.47516774,56.34359962,58.71950554,44.75667905,55.14952319,43.4810437,42.29478059,42.59134637,1,medium,1
913,1,03-04-2024 04:57,06-06-2024 01:19,62.92767022,44.85901553,40.23308141,44.21754494,59.86644226,57.78316898,45.32103845,45.21139499,47.9542267,47.26851877,1,medium,1
914,1,09-04-2024 09:10,19-04-2024 21:11,69.79462311,61.02453888,46.24786388,66.09070604,51.91494438,66.88593395,57.80628417,38.63155017,39.62825244,39.37907687,1,medium,1
915,2,13-02-2024 07:55,10-07-2024 01:22,62.74907852,67.80420127,50.25568247,60.27675666,36.82544889,43.26359827,59.58449945,54.284404,46.16943843,48.19817982,1,medium,1
916,2,01-03-2024 20:54,05-07-2024 20:28,63.80897243,51.26132062,48.99936523,69.80906345,33.05671938,54.18742134,49.88548723,46.57746087,50.73584202,49.69624673,1,medium,1
917,2,28-02-2024 09:48,15-04-2024 13:35,58.49382635,47.24755002,43.87470631,42.76292283,42.44293077,62.51059367,58.7387473,45.44221094,52.34063198,50.61602672,1,medium,1
918,1,22-03-2024 03:41,28-03-2024 08:40,69.57767977,56.64600751,46.68157273,47.2201825,55.69715707,58.34474003,40.02257245,35.17645178,37.1023826,36.62089989,1,medium,1
919,1,03-02-2024 04:55,20-07-2024 12:19,59.19869155,63.88557845,38.54568393,66.31475813,51.6559272,43.0175697,57.88475659,44.71430759,42.12749033,42.77419464,1,medium,1
920,1,02-06-2024 09:39,12-06-2024 20:30,65.80759859,40.11303084,30.72720777,51.85762299,56.51676713,51.89818376,46.2209064,51.75341259,47.79288884,48.78301978,1,medium,1
921,1,04-04-2024 15:23,24-04-2024 21:41,68.37353939,58.94132309,48.75058363,53.9890897,48.47328944,55.21718495,46.22990849,39.39289086,35.69445736,36.61906574,1,medium,1
922,1,20-06-2024 18:30,09-07-2024 13:23,67.89575502,57.89548002,37.57705677,65.81955662,33.90985094,69.87536805,44.5617773,42.02415137,48.812304,47.11526584,1,medium,1
923,2,04-02-2024 18:13,26-06-2024 23:44,51.44246031,49.54456557,50.0686113,55.65469675,33.44387901,45.35823728,46.34027802,35.41142929,45.56067766,43.02336557,1,medium,1
924,1,04-05-2024 01:15,22-06-2024 09:44,42.35986175,53.54269011,52.41025499,45.80427548,31.44006908,69.47271301,44.26969167,54.53855028,40.77132558,44.21313176,1,medium,1
925,2,06-03-2024 05:54,05-04-2024 13:40,45.15621108,47.40889672,57.47783238,66.76090346,47.01239912,51.28449353,58.11738213,36.33303594,51.29308901,47.55307574,1,medium,1
926,1,28-05-2024 12:47,29-06-2024 04:11,41.77669916,63.69657214,58.74368386,40.93184969,37.2865871,46.00961458,57.98047454,52.96442248,40.80101425,43.8418663,1,medium,1
927,2,28-02-2024 06:24,06-03-2024 22:42,43.16190804,59.036048,30.31578139,66.86188803,52.03150924,52.42327246,42.0442263,41.25975428,54.82830092,51.43616426,1,medium,1
928,2,18-02-2024 22:31,06-04-2024 20:24,45.53953738,55.98134866,59.71122628,41.5156068,50.58749808,58.41985372,42.85716858,46.75112804,51.32740378,50.18333485,1,medium,1
929,2,14-04-2024 19:23,26-04-2024 06:39,50.2328295,51.77578595,50.49054955,59.97548094,39.54332227,46.40492182,57.24037278,48.5863108,49.15961003,49.01628522,1,medium,1
930,2,11-02-2024 10:01,25-04-2024 10:17,56.3061894,48.74153158,49.30572481,42.15038139,35.30404999,48.7431725,47.97875542,37.81658335,36.22695116,36.62435921,1,medium,1
931,1,13-06-2024 02:11,01-07-2024 11:18,61.35046178,64.68209458,30.45639286,61.18638958,33.07201049,65.63639505,43.38543355,43.87518756,53.08620744,50.78345247,1,medium,1
932,1,03-04-2024 10:23,14-04-2024 12:51,46.32782008,53.54223011,55.83700236,41.01913964,52.11945821,69.97028385,50.21338805,41.509322,50.80110611,48.47816009,1,medium,1
933,1,31-05-2024 12:17,21-06-2024 12:09,60.17567213,55.0434226,34.36474342,65.27373183,43.51322986,49.54518074,48.333361,36.13204931,39.58050159,38.71838852,1,medium,1
934,2,09-03-2024 14:23,12-03-2024 15:18,61.12777224,55.62486192,55.11990462,53.97831853,39.70589743,44.46570412,44.38323107,51.66387309,42.84496363,45.04969099,1,medium,1
935,1,14-03-2024 04:33,25-04-2024 05:11,56.75867011,53.45100806,30.46687639,42.80361738,55.69959047,63.7951246,54.41504437,35.90335513,40.37263103,39.25531206,1,medium,1
936,1,06-01-2024 06:15,29-01-2024 21:34,67.10853609,47.68265279,49.37892787,61.20458335,47.8083965,58.01367062,52.62578625,48.06515919,54.68832068,53.03253031,1,medium,1
937,1,04-05-2024 05:20,06-05-2024 17:49,43.32984442,43.61021321,43.04404601,54.67870473,45.54007009,43.0120343,41.99323227,41.28154753,52.0839289,49.38333355,1,medium,1
938,1,10-05-2024 04:55,23-05-2024 01:15,45.31364373,42.95611802,36.02300187,45.72846577,52.30137495,68.40314444,58.50773429,38.84258654,53.60450605,49.91402618,1,medium,1
939,2,09-06-2024 20:00,24-07-2024 15:01,52.85994473,62.7238757,33.22684175,40.47017122,54.46749421,42.34148585,51.16939931,48.34172103,50.77548473,50.1670438,1,medium,1
940,2,19-04-2024 22:59,27-06-2024 01:01,43.80138206,46.70583467,43.2038309,52.53994779,50.58219466,58.76069205,45.00408974,46.49075429,44.12696482,44.71791219,1,medium,1
941,1,28-03-2024 19:18,11-07-2024 08:55,56.98888431,41.67018445,33.69917416,42.56887692,43.20018956,52.71811768,44.1258363,41.30512515,39.108685,39.65779503,1,medium,1
942,1,25-03-2024 01:05,27-03-2024 05:09,51.952014,63.9255222,44.59339835,42.82509095,41.37896378,56.69871755,42.71895963,45.25921497,39.16160314,40.68600609,1,medium,1
943,1,16-05-2024 16:29,04-06-2024 12:55,48.53787384,44.62184959,48.75651176,48.01988645,53.14994815,46.39642587,48.49274813,39.92474202,38.03365697,38.50642823,1,medium,1
944,2,13-04-2024 07:56,22-05-2024 13:08,45.09969439,58.75438275,54.82152581,58.91374892,45.53721482,60.64331198,42.71082026,52.27392918,45.93299101,47.51822555,1,medium,1
945,2,16-01-2024 04:20,27-07-2024 13:41,50.06014715,50.15929814,50.35948312,55.89731826,51.13158236,68.79159067,48.31632825,41.27637561,53.39933046,50.36859174,1,medium,1
946,2,11-01-2024 10:09,31-01-2024 11:38,58.23878052,43.7944077,31.955993,42.06961925,56.71196367,53.75277622,42.97540856,39.90306059,54.8359614,51.1027362,1,medium,1
947,1,14-05-2024 06:17,18-05-2024 12:07,57.27355633,52.43442938,39.22297598,69.05293828,57.47671904,55.68874833,53.13615043,50.03667422,40.745996,43.06866556,1,medium,1
948,2,15-02-2024 18:33,23-05-2024 23:01,44.90872001,40.44426583,38.63935824,66.61506065,38.33146918,47.19435012,55.70484043,35.35184976,48.94629081,45.54768054,1,medium,1
949,2,26-05-2024 00:43,20-06-2024 12:34,43.74759432,65.23134948,57.4509727,47.77676461,35.63669851,66.75603951,50.99045495,40.36023464,46.94196031,45.29652889,1,medium,1
950,2,27-06-2024 08:24,01-07-2024 11:13,40.80030288,55.40493884,56.03346133,43.67015728,37.83862081,69.13523215,53.6011375,42.50790441,44.77872234,44.21101786,1,medium,1
951,2,07-06-2024 18:34,21-06-2024 05:36,40.37276781,44.17480033,41.10443755,68.27208594,52.54115312,63.58890655,58.76757474,52.64475924,48.31537288,49.39771947,1,medium,1
952,2,04-02-2024 02:15,22-03-2024 06:18,66.39431307,47.10940955,32.13465768,53.83425334,41.10174108,56.28320506,52.76743059,54.00883605,42.42726038,45.3226543,1,medium,1
953,1,14-06-2024 04:47,18-07-2024 02:30,41.35266568,53.43925576,56.82321953,49.33500894,35.20167843,68.70390474,47.28316396,49.32955934,53.8896955,52.74966146,1,medium,1
954,1,10-04-2024 12:02,23-06-2024 14:12,61.9366333,45.66608148,56.64569859,54.71074105,32.95156478,44.61550166,48.98960317,44.85063562,49.10897735,48.04439192,1,medium,1
955,1,08-02-2024 19:22,30-07-2024 17:30,66.15955289,48.05797485,55.64238396,63.18232434,39.81939566,54.3547258,57.21050452,47.81243098,50.08402184,49.51612413,1,medium,1
956,1,01-01-2024 17:01,24-07-2024 23:29,42.94173546,56.03156693,55.35244913,45.05155895,34.08409321,56.1281712,42.61440638,43.28002103,39.8484419,40.70633668,1,medium,1
957,2,28-02-2024 23:08,29-02-2024 18:27,53.08904271,64.97827039,44.40762003,63.02487501,34.69120838,54.75749259,46.51474045,40.97651664,38.37164007,39.02285921,1,medium,1
958,1,26-06-2024 20:43,05-07-2024 02:20,68.8690895,52.05519057,35.32294957,62.48340364,50.5165192,64.07254862,51.54560138,54.01376136,42.88681586,45.66855224,1,medium,1
959,1,17-06-2024 09:51,29-07-2024 14:03,65.02415982,61.50925821,44.32464151,56.18044615,30.59196287,60.11208673,53.52779139,37.30780458,50.33344971,47.07703843,1,medium,1
960,1,29-01-2024 11:11,09-02-2024 14:02,54.69112096,66.3005264,44.83793312,65.97526866,33.52659785,43.79975398,55.26998151,41.92787136,53.7759182,50.81390649,1,medium,1
961,2,02-06-2024 02:05,15-06-2024 22:29,62.87713338,46.48902821,44.6979526,43.96430135,55.33096474,50.39353922,46.36413592,52.9817792,43.54659652,45.90539219,1,medium,1
962,1,30-05-2024 18:21,24-06-2024 13:19,65.00132873,64.21575911,46.16317758,57.8643702,55.34742255,50.17230545,42.91718268,49.46282861,50.48313585,50.22805904,1,medium,1
963,2,09-02-2024 22:54,11-06-2024 17:38,50.4408089,62.72206595,37.72971069,53.48029158,39.87730436,56.96896578,59.09678419,35.58202903,44.40815239,42.20162155,1,medium,1
964,2,26-06-2024 12:13,30-07-2024 23:55,66.76458751,50.70811894,40.98723543,52.66876339,32.63859025,48.74375253,41.52784434,35.46199347,40.90456499,39.54392211,1,medium,1
965,2,25-03-2024 09:38,20-04-2024 22:19,54.11419959,69.68559879,43.02559776,47.57683214,51.14911001,43.51815309,41.91610712,45.33024925,49.78530301,48.67153957,1,medium,1
966,1,15-05-2024 21:03,17-05-2024 17:13,55.83422091,47.87717114,33.93363629,51.1683897,40.80395063,59.61047997,49.89885084,44.68506112,50.96404268,49.39429729,1,medium,1
967,2,15-01-2024 02:24,06-04-2024 12:57,69.99122913,47.64409798,43.66092404,43.24452268,31.36393882,65.53110816,56.38542056,43.85983077,39.05681588,40.2575696,1,medium,1
968,1,23-03-2024 01:05,22-04-2024 06:37,65.29908898,63.16777494,54.31408851,47.54796909,34.73480944,67.94824286,55.49008213,41.04687524,41.10339004,41.08926134,1,medium,1
969,1,05-02-2024 15:36,21-07-2024 19:54,50.85310017,53.03971954,54.84178628,48.15895323,34.11644436,69.17735253,58.75398532,54.7327744,44.89553687,47.35484625,1,medium,1
970,1,10-03-2024 11:27,09-07-2024 00:54,40.31036789,49.92384984,42.34691316,61.62003602,47.67349031,63.43350539,42.83205151,40.43974646,38.7304366,39.15776406,1,medium,1
971,2,28-03-2024 00:35,16-05-2024 00:31,58.78522221,45.35988416,45.56424936,41.45651282,56.94352751,44.19107285,47.51454514,44.80080413,53.57668598,51.38271551,1,medium,1
972,2,03-03-2024 07:19,28-07-2024 04:05,61.11740278,62.95997293,31.00950996,59.53576924,53.792161,65.59335473,45.64284257,43.09786194,46.82667825,45.89447417,1,medium,1
973,1,20-05-2024 04:03,17-07-2024 07:27,59.5240807,63.58965418,50.23297669,46.64229729,46.39548135,51.9988022,57.21740247,38.40498852,37.42406555,37.66929629,1,medium,1
974,2,29-04-2024 15:17,17-07-2024 09:43,69.03587053,56.9969201,42.13817649,42.45584518,42.66465495,61.89733941,49.76709241,39.05237638,38.68059729,38.77354207,1,medium,1
975,2,24-02-2024 06:27,19-05-2024 13:25,65.88913082,68.7194084,43.36433049,49.02418483,48.56030127,55.93804015,40.53695869,53.36605484,54.08710691,53.90684389,1,medium,1
976,2,16-03-2024 10:22,23-05-2024 04:01,53.4649508,49.54489811,56.21018182,46.73418608,43.31438223,64.85818401,54.15928814,52.16559446,49.76337171,50.3639274,1,medium,1
977,1,08-03-2024 01:06,23-06-2024 20:51,41.88572462,46.58857136,43.85503304,56.56097128,37.38297368,52.76517199,47.77396196,38.98088612,49.68810169,47.0112978,1,medium,1
978,2,14-04-2024 07:00,11-07-2024 21:55,54.28176309,60.32400307,30.63576739,50.7212921,50.37592366,41.85381432,50.62293527,52.51325248,36.44997188,40.46579203,1,medium,1
979,2,29-03-2024 10:48,19-05-2024 23:07,60.6773206,62.75225922,36.82472673,68.97981227,56.19731837,56.70471133,57.87574854,39.1837226,52.90597675,49.47541322,1,medium,1
980,1,02-06-2024 20:49,21-07-2024 15:43,58.23129425,46.74717912,44.26861843,68.90648798,41.18610992,45.13871664,45.13475549,47.53092643,43.87470725,44.78876205,1,medium,1
981,2,14-04-2024 12:31,17-05-2024 18:40,56.14411203,42.29832293,42.73188878,53.31145807,55.24615403,68.96552897,44.80529351,36.62561047,48.19434645,45.30216246,1,medium,1
982,1,11-01-2024 00:27,13-04-2024 22:09,54.06456874,64.3154946,55.81110412,63.85262382,42.93246139,55.80889197,45.26385008,52.60739253,54.19378438,53.79718642,1,medium,1
983,2,03-03-2024 08:34,24-05-2024 20:36,48.81285619,69.29505921,46.26412528,40.39805623,42.04007829,56.60676382,46.76215983,36.03000599,37.00024761,36.7576872,1,medium,1
984,2,20-02-2024 01:23,27-04-2024 18:46,48.32040285,59.34016858,50.68907226,56.43434754,30.84973073,67.21797138,42.14707949,46.09885779,44.64552919,45.00886134,1,medium,1
985,2,11-05-2024 04:44,29-07-2024 21:13,55.00694437,48.336007,44.07969891,62.29897517,50.85836704,58.73755735,53.94439322,50.5942305,35.99225473,39.64274868,1,medium,1
986,2,24-06-2024 23:55,04-07-2024 21:10,44.81809439,69.90017826,43.18967202,46.50829676,54.22507575,49.08188132,44.14797436,37.33669473,44.99090847,43.07735503,1,medium,1
987,2,30-04-2024 01:41,05-07-2024 11:03,50.22056271,66.79799909,43.38860005,41.83515265,49.90670759,48.88283851,58.52291495,43.08960535,40.04518821,40.80629249,1,medium,1
988,2,04-02-2024 09:48,19-03-2024 01:24,49.71937824,55.40141939,42.32764709,44.67756808,34.54082854,55.0473595,44.31372628,35.83900303,53.22131059,48.8757337,1,medium,1
989,1,03-04-2024 18:21,12-04-2024 09:42,57.61398405,64.75963855,46.15750158,53.25544262,33.09880403,65.99824687,45.11284059,48.65505155,42.96984989,44.3911503,1,medium,1
990,2,22-04-2024 06:03,13-07-2024 01:32,42.00046901,64.4746157,37.51330205,55.19114262,47.18576255,63.84188022,45.94040458,41.1489919,47.67744892,46.04533467,1,medium,1
991,2,09-04-2024 01:01,01-05-2024 05:56,64.89006041,68.04396909,56.73165582,51.42655366,42.04548763,68.88221758,55.37076194,46.18790489,52.2057453,50.7012852,1,medium,1
992,2,30-05-2024 15:12,09-07-2024 16:11,56.87135141,65.22771531,39.99256644,53.19921301,42.8729335,42.15658369,48.55212975,53.65464541,54.67383717,54.41903923,1,medium,1
993,1,23-05-2024 23:18,25-06-2024 17:26,60.12480042,59.31037708,34.42571503,54.10704879,59.0340074,48.04978207,56.38669248,41.11716216,45.07638741,44.08658109,1,medium,1
994,1,08-03-2024 06:15,16-04-2024 23:01,61.09281711,58.27911157,32.89651436,63.08309985,51.71768014,42.40623123,55.69707425,35.97254943,44.11515406,42.0795029,1,medium,1
995,1,02-03-2024 02:39,17-03-2024 06:56,48.74452411,54.02071865,30.40268745,43.15725694,42.35363218,62.53237582,58.58980846,48.51255535,36.51479291,39.51423352,1,medium,1
996,2,18-04-2024 09:15,05-06-2024 19:57,54.11114702,58.7945692,42.68568236,63.06851401,30.5729784,44.22501067,55.1320831,50.73682269,35.25477887,39.12528982,1,medium,1
997,2,16-04-2024 09:26,22-07-2024 15:56,68.68737868,63.8564976,35.62832966,60.65881907,31.02287094,42.99658954,41.03822339,54.1573712,47.17604185,48.92137419,1,medium,1
998,1,09-04-2024 01:38,11-05-2024 15:23,63.00115714,69.07112879,30.64943708,62.24982428,50.54411087,56.85016621,56.74562547,38.15601754,36.30928704,36.77096967,1,medium,1
999,1,04-01-2024 11:26,26-03-2024 04:03,69.08670626,54.01862075,45.60058639,62.03405158,55.13216279,52.34454136,58.76145193,42.8427985,42.60757874,42.66638368,1,medium,1
1000,1,06-01-2024 23:52,20-05-2024 05:44,62.38763035,57.20959609,50.39935646,54.11775447,51.23107889,61.45304016,59.87378385,51.8828092,35.07212872,39.27479884,1,medium,1
1001,2,12-01-2024 23:39,17-04-2024 06:33,45.26800419,53.34416485,32.57253153,46.34200554,42.17663258,54.61046175,42.50535188,51.13742787,47.30454998,48.26276945,1,medium,1
1002,1,30-01-2024 01:45,24-02-2024 23:52,41.93607652,60.05465863,43.82762319,56.09886713,30.93407214,52.76003788,52.26546539,47.49591415,43.50830321,44.50520594,1,medium,1
1003,2,23-03-2024 23:25,21-07-2024 17:45,57.3298431,58.89761512,52.30886036,68.73946161,59.02204891,52.76501346,43.98917332,40.3873709,37.5404154,38.25215427,1,medium,1
1004,2,12-02-2024 03:12,22-07-2024 17:14,50.73439839,40.53501371,59.57420463,57.65577044,59.59008186,66.15629141,45.25019282,40.68070581,40.92735214,40.86569056,1,medium,1
